FAMILIA,OBJETO_ALCANCE,APLICA_PMA_PSM,NUM_FICHAS,FICHAS_APLICAN,PMOOR-1,PMOOR-2,AS-1,AS-2,AS-3,AS-4,AS-5,AS-6,AS-7,AS-8: PMCOR-2,AS-9,AS-10: PMCOR-18,AS-11: PMAAH-5,ARH-1,ARH-2,ARA-1,ARA-2,ACA-1,ACA-2,BS-1,BS-2,BS-3,BPCH-1,BRAI-1,BH-1,BCEVF-1,BC-1,BC-2,BC-3,GS-1,GS-2,GS-3,GS-4,GS-5,GS-6,PGSO1-8,PSMA-1,ASM-1,ASM-2,ASM-3,ASM-4,ASM-5,ASM-6,PM-1,BSM-1,BSM-2,BSM-3,SSM-1,SSM-2,SSM-3,SSM-4
Mantenimiento Operativo,"Realizar un diagnostico y scanner a los motores Diesel de las bombas agua, espuma y generadores",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mantenimiento Operativo,PROGRAMA DE GERENCIAMIENTO DE CONFIABILIDAD Y MANTENIMIENTO DE SISTEMAS DE SELLADO MECÁNICO PARA ODL-BICENTENARIO,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mantenimiento Operativo,MANTENIMIENTO ACTUADORES NEUM/EH Y MASTERSTATION ROTORK,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mantenimiento Operativo,"Mantenimiento correctivo de motores ( Limpieza de devanados, recuperación de nivel de aislamiento cambio de rodamientos, pintura)",True,6,"['AS-5', 'AS-7', 'BS-2', 'BS-3', 'BPCH-1', 'SSM-3']",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Mantenimiento Operativo,Mantenimiento de tanques de almacenamiento de ODL y Bicentenario,True,13,"['AS-5', 'AS-7', 'ARH-1', 'ARA-1', 'BS-2', 'BS-3', 'BPCH-1', 'BH-1', 'GS-3', 'ASM-1', 'ASM-3', 'ASM-4', 'SSM-3']",False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
Mantenimiento Operativo,SERVICIO DE MANTENIMIENTO ESPECIALIZADO A SISTEMA DE INYECCIÓN DE BIOCIDA,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mantenimiento Operativo,Mantenimiento de materiales y equipos en estado conservativos ubicados en las bodegas de ODL y Bicentenario,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mantenimiento Operativo,Análisis de Falla en laboratorio para determinar la causa raíz de la falla y usar esta información para mejorar la confiabilidad del producto. Acuerdo de tarifas para requerimientos por llamado,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mantenimiento Operativo,"Implementación de un sistema de seguridad electrónica que incluya CCTV, control de acceso, enlazados al Command center.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"SERVICIO DE GESTIÓN SEGURIDAD SALUD EN EL TRABAJO, AMBIENTAL, PREVENCION Y RESPUESTA A EMERGENCIAS: SST- A y PRE, PARA OLEODUCTO DE LOS LLANOS ORIENTALES.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Servicio  de mantenimiento técnico preventivo y capacitación del personal de la operación  en equipos de seguridad en el trabajo para Oleoducto de los Llanos Orientales S.A. y Oleoducto Bicentenario de Colombia S.A.S.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Establecer un acuerdo para las pruebas operativas de los sistemas de detección y extinción de incendios para los sistemas contraincendios de la estación de bombeo rubiales (EBR), estación de rebombeo Corocora (ER1) y estación de rebombeo Jaguey (ER2).",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Elaboración, revisión y actualización de ingenierías, manuales y procedimientos operativos.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Generar un mapa de riesgo vial para las vías autorizadas en el área geográfica de operación de ODL/BIC, para el transporte terrestre de personal.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,PRESTACIÓN DE LOS SERVICIOS LOGÍSTICOS DE ADMINISTRACIÓN Y OPERACIÓN DE BODEGAS DE MATERIALES,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Actualización programa de protección contra caídas en alturas según resolución 1409 de 2012, para las estaciones y línea de ODL/BIC.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Diseño de un programa técnico de izaje mecánico de cargas para las estaciones y línea de ODL/BIC.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Prestación del servicio de recolección, transporte y tratamiento y disposición final de residuos peligrosos, especiales, reciclables y ordinarios",True,5,"['AS-7', 'ARA-1', 'GS-3', 'ASM-3', 'SSM-3']",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Prestación de servicios,"SERVICIO DE MANTENIMIENTO DEL SISTEMA DE INFORMACIÓN GEOGRAFICO – SIGOL, PARA OLEODUCTO DE LOS LLANOS ORIENTALES",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Servicio para dar respuesta a requerimientos cartográficos incluyendo el control de calidad a información de Autoridades Ambientales,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Servicio de soporte y respuesta a requerimientos cartográficos,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"ACUERDO MARCO DE PRECIOS PARA EL SERVICIO DE MONITOREO DE EMISIONES ATMOSFÉRICAS, CALIDAD DE AIRE, RUIDO AMBIENTAL, EMISIÓN DE RUIDO ESTACIÓN BOMBEO RUBIALES, COROCORA Y JAGÛEY PARA EL OLEODUCTO DE LOS LLANOS ORIENTALES S.A.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Monitoreos de calidad ambiental en agua, suelo, aire, emisión de ruido y ruido ambiental",True,10,"['ARH-1', 'ARH-2', 'ARA-1', 'BH-1', 'ASM-1', 'ASM-2', 'ASM-4', 'ASM-5', 'PM-1', 'BSM-2']",False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False
Prestación de servicios,"Desarrollar estrategias de Mitigación cambio climático (compensación voluntaria, medición, capacitación, implementación)",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,"Fortalecimiento de la cultura y el cuidado ambiental en frentes de trabajo Bicentenario, ODL y oficinas Bogotá",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Formulación proyectos de inversión 1% y compensación en el marco del Decreto 2099 de 2016.,True,4,"['ACA-2', 'BC-1', 'BC-2', 'BC-3']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,Avalúo plantas térmicas ODL,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prestación de servicios,CONTRATO PARA LA PRESTACIÓN DEL SERVICIO DE OPERACIÓN DE LAS ESTACIONES DE REBOMBEO COROCORA Y JAGÜEY DE ODL,True,19,"['AS-3', 'AS-5', 'AS-7', 'ARH-1', 'ARA-1', 'ARA-2', 'BS-2', 'BS-3', 'BPCH-1', 'BH-1', 'BCEVF-1', 'GS-3', 'ASM-1', 'ASM-2', 'ASM-3', 'ASM-4', 'ASM-5', 'BSM-1', 'SSM-3']",False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False
Prestación de servicios,Servicio de operación de las estaciones Corocora y Jagüey e instalaciones de El viento del Oleoducto de los Llanos Orientales,True,19,"['AS-3', 'AS-5', 'AS-7', 'ARH-1', 'ARA-1', 'ARA-2', 'BS-2', 'BS-3', 'BPCH-1', 'BH-1', 'BCEVF-1', 'GS-3', 'ASM-1', 'ASM-2', 'ASM-3', 'ASM-4', 'ASM-5', 'BSM-1', 'SSM-3']",False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False
Prestación de servicios,"Estudios de ocupacionales (BTX, MP, Biomecánico, Iluminación, Puestos de Trabajo, ruido).",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
